Student,Topic,Subtopic,Question,Type,Score
Student42,ProfDev,Writing_paper,Q52,prescore,0
Student42,ProfDev,Coding_solutions,Q53,prescore,1
Student42,ProfDev,Coding_solutions,Q54,prescore,1
Student42,ProfDev,Coding_solutions,Q55,prescore,1
Student42,ProfDev,Coding_solutions,Q56,prescore,1
Student42,ProfDev,Interpreting_plots,Q57,prescore,1
Student42,ProfDev,Interpreting_plots,Q58,prescore,1
Student42,ProfDev,Interpreting_plots,Q59,prescore,1
Student42,ProfDev,Interpreting_plots,Q60,prescore,1
Student6,Biology,Cancer_biology_cell_lines,Q1,prescore,0
Student6,Biology,Cancer_biology_cell_lines,Q2,prescore,1
Student6,Biology,Cancer_biology_cell_lines,Q3,prescore,1
Student6,Biology,Cancer_biology_cell_lines,Q4,prescore,1
Student6,Biology,Sex_chromosomes,Q5,prescore,1
Student6,Biology,Sex_chromosomes,Q6,prescore,0
Student6,Biology,Sex_chromosomes,Q7,prescore,1
Student6,Biology,Sex_chromosomes,Q8,prescore,1
Student6,Biology,RNA_RNAseq,Q9,prescore,1
Student6,Biology,RNA_RNAseq,Q10,prescore,1
Student6,Biology,RNA_RNAseq,Q11,prescore,1
Student6,Biology,RNA_RNAseq,Q12,prescore,1
Student6,Biology,Gene_expression,Q13,prescore,1
Student6,Biology,Gene_expression,Q14,prescore,1
Student6,Biology,Gene_expression,Q15,prescore,1
Student6,Biology,Gene_expression,Q16,prescore,0
Student6,Biology,XCI,Q17,prescore,1
Student6,Biology,XCI,Q18,prescore,1
Student6,Biology,XCI,Q19,prescore,1
Student6,Biology,XCI,Q20,prescore,1
Student6,Coding,R_Rmd,Q21,prescore,1
Student6,Coding,R_Rmd,Q22,prescore,0
Student6,Coding,R_Rmd,Q23,prescore,1
Student6,Coding,R_Rmd,Q24,prescore,1
Student6,Coding,R_data_frames,Q25,prescore,1
Student6,Coding,R_data_frames,Q26,prescore,0
Student6,Coding,R_data_frames,Q27,prescore,0
Student6,Coding,R_data_frames,Q28,prescore,1
Student6,Coding,R_functions_loops,Q29,prescore,1
Student6,Coding,R_functions_loops,Q30,prescore,1
Student6,Coding,R_functions_loops,Q31,prescore,0
Student6,Coding,R_functions_loops,Q32,prescore,1
Student6,Coding,R_if_statements,Q33,prescore,1
Student6,Coding,R_if_statements,Q34,prescore,1
Student6,Coding,R_if_statements,Q35,prescore,0
Student6,Coding,R_if_statements,Q36,prescore,1
Student6,Coding,Linux_command_line,Q37,prescore,1
Student6,Coding,Linux_command_line,Q38,prescore,0
Student6,Coding,Linux_command_line,Q39,prescore,1
Student6,Coding,Linux_command_line,Q40,prescore,1
Student6,ProfDev,Authorship,Q41,prescore,1
Student6,ProfDev,Authorship,Q42,prescore,0
Student6,ProfDev,Authorship,Q43,prescore,0
Student6,ProfDev,Authorship,Q44,prescore,1
Student6,ProfDev,Reading_papers,Q45,prescore,1
Student6,ProfDev,Reading_papers,Q46,prescore,1
Student6,ProfDev,Reading_papers,Q47,prescore,1
Student6,ProfDev,Reading_papers,Q48,prescore,1
Student6,ProfDev,Writing_paper,Q49,prescore,1
Student6,ProfDev,Writing_paper,Q50,prescore,1
Student6,ProfDev,Writing_paper,Q51,prescore,1
Student6,ProfDev,Writing_paper,Q52,prescore,1
Student6,ProfDev,Coding_solutions,Q53,prescore,1
Student6,ProfDev,Coding_solutions,Q54,prescore,1
Student6,ProfDev,Coding_solutions,Q55,prescore,1
Student6,ProfDev,Coding_solutions,Q56,prescore,1
Student6,ProfDev,Interpreting_plots,Q57,prescore,0
Student6,ProfDev,Interpreting_plots,Q58,prescore,1
Student6,ProfDev,Interpreting_plots,Q59,prescore,1
Student6,ProfDev,Interpreting_plots,Q60,prescore,0
